Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Language,Added date
Magmakin Artillerist,DFT,Aetherdrift,137,normal,common,1,103454,2ac26341-a100-424d-be84-33fbbf1b4078,de,01.03.2025
Risky Shortcut,DFT,Aetherdrift,103,normal,common,1,103625,c80aa587-4445-43d7-abc0-654d94ff4cda,de,01.03.2025
Hulldrifter,DFT,Aetherdrift,47,normal,common,1,103001,402666f8-c9cc-4e8f-abaa-6c38be90cdd2,de,01.03.2025
Engine Rat,DFT,Aetherdrift,84,normal,common,1,103579,949d6137-98d3-4f46-ab1e-08d7492af307,de,01.03.2025
Cloudspire Skycycle,DFT,Aetherdrift,197,normal,uncommon,1,103148,881f01a4-a923-4d56-bacb-984a389296fa,de,01.03.2025
Momentum Breaker,DFT,Aetherdrift,97,normal,uncommon,1,102984,38513b53-384f-45e7-9905-80dd2c3c4918,de,01.03.2025
Boom Scholar,DFT,Aetherdrift,189,normal,uncommon,1,103358,f2b84684-10c9-4635-a922-620f04809bb1,de,01.03.2025
Molt Tender,DFT,Aetherdrift,171,normal,uncommon,1,103373,f800bf4e-4bfb-45b6-950b-c76952f52bb1,de,01.03.2025
Count on Luck,DFT,Aetherdrift,118,normal,rare,1,103166,8f31beae-9b8f-4c32-af84-9f3ee767ba1d,de,01.03.2025
Haunt the Network,DFT,Aetherdrift,207,normal,uncommon,2,103016,478d236c-9778-435a-ac21-bd0017a17d5b,de,01.03.2025
Wind-Scarred Crag,DFT,Aetherdrift,271,normal,common,1,103149,882969d8-7e3e-4f32-858a-00da20c67b83,de,01.03.2025
Loxodon Surveyor,DFT,Aetherdrift,167,normal,common,1,103632,cd1cecb1-6776-4495-be56-b7dde65453f1,de,01.03.2025
Lightshield Parry,DFT,Aetherdrift,19,normal,common,1,103302,dcf6a0e7-1fd4-425f-b634-c93236daea35,de,01.03.2025
Clamorous Ironclad,DFT,Aetherdrift,117,normal,common,1,103013,4701da52-b9c8-4ce9-9d57-53e10899f19d,de,01.03.2025
Streaking Oilgorger,DFT,Aetherdrift,107,normal,common,2,103097,6ff120a2-e2bb-42a2-bcb7-a48eb7a6d9b2,de,01.03.2025
Midnight Mangler,DFT,Aetherdrift,50,normal,common,2,102951,237568e3-7331-4bbb-a091-a766723134fc,de,01.03.2025
Wreck Remover,DFT,Aetherdrift,247,normal,common,1,103318,e3151960-cc0c-47b5-b476-295d7a17ae14,de,01.03.2025
Silken Strength,DFT,Aetherdrift,180,normal,common,1,103634,ce0e1ded-9b00-4d7b-884c-70a429783b1f,de,01.03.2025
Wretched Doll,DFT,Aetherdrift,111,normal,uncommon,1,103491,4983177d-fbf4-47fa-997f-9d08294870f2,de,01.03.2025
Reef Roads,DFT,Aetherdrift,259,normal,uncommon,1,103105,73a8171a-2629-4356-ae86-b4d03aa14bd3,de,01.03.2025
Tune Up,DFT,Aetherdrift,33,normal,uncommon,1,103377,f8bddc5f-8f25-4313-b5bb-e5eae2923878,de,01.03.2025
Gas Guzzler,DFT,Aetherdrift,85,normal,rare,1,103496,4db3a28c-e4b4-4b18-8d56-e3842184d105,de,01.03.2025
Rugged Highlands,DFT,Aetherdrift,262,normal,common,1,103106,73b7484f-923c-46c5-95bf-c2c6706c0d48,de,01.03.2025
Valor's Flagship,DFT,Aetherdrift,35,normal,mythic,1,103157,8af1dddf-6c95-448b-acc8-df5a99202e9a,de,01.03.2025
Venomsac Lagac,DFT,Aetherdrift,185,normal,common,1,103171,9142b1c9-09d7-42e4-8138-6c15d31f2470,de,01.03.2025
Brightfield Mustang,DFT,Aetherdrift,5,normal,common,1,103227,b2c7cacc-f15e-46c1-9c25-b567bb3e8680,de,01.03.2025
Burner Rocket,DFT,Aetherdrift,114,normal,common,1,103665,ecee6509-1103-4ae5-a2e7-0441f5d4a872,de,01.03.2025
Ripclaw Wrangler,DFT,Aetherdrift,101,normal,common,1,103642,d4981a4a-6eca-4f84-8715-8e2672507b59,de,01.03.2025
Guidelight Optimizer,DFT,Aetherdrift,45,normal,common,1,103658,e9fc07dd-05b1-49ed-a3ee-46c31b8e0a3d,de,01.03.2025
Dynamite Diver,DFT,Aetherdrift,123,normal,common,1,103508,5a4f96f6-dd91-4357-ae19-1c35db2c2bcb,de,01.03.2025
Avishkar Raceway,DFT,Aetherdrift,249,normal,common,1,102894,08a6b378-c7fa-4226-a310-4ee7e550b4d6,de,01.03.2025
Marauding Mako,DFT,Aetherdrift,138,normal,uncommon,1,103199,9efbfd67-e0f5-43e0-9fff-1eb4a2bed0d8,de,01.03.2025
Skyserpent Seeker,DFT,Aetherdrift,224,normal,uncommon,1,103567,8dbd9fc0-c0df-4119-a0d3-2e1790998c21,de,01.03.2025
"Sundial, Dawn Tyrant",DFT,Aetherdrift,31,normal,uncommon,1,103604,b2e5435c-52f3-42d7-bcee-5aa13afd6626,de,01.03.2025
Fang Guardian,DFT,Aetherdrift,162,normal,uncommon,1,103531,6db483a7-c9f0-449d-be97-77dbd6d3a27a,de,01.03.2025
Guardian Sunmare,DFT,Aetherdrift,15,normal,rare,1,103546,7c274595-94e2-4587-9cef-b38639d6429a,de,01.03.2025
Kickoff Celebrations,DFT,Aetherdrift,135,normal,common,1,103498,4e5590e1-0ac0-4bdd-815b-136bf24ced03,de,01.03.2025
Daring Mechanic,DFT,Aetherdrift,11,normal,common,1,103466,3382552c-2740-409a-83a1-80b60627beb8,de,01.03.2025
Broken Wings,DFT,Aetherdrift,156,normal,common,1,103441,1d7d5b71-7c1b-4fc2-a5ec-7285e17ffe0f,de,01.03.2025
Spin Out,DFT,Aetherdrift,106,normal,common,1,103617,be722ac5-e8c4-4180-aed0-7c28895afc0d,de,01.03.2025
Ticket Tortoise,DFT,Aetherdrift,245,normal,common,1,103674,fa178ed7-8f3a-45f0-817d-5fbc7993b04a,de,01.03.2025
Maximum Overdrive,DFT,Aetherdrift,96,normal,common,1,103513,5f6e5bb2-cfe9-48e5-86f9-e21f3d328327,de,01.03.2025
Transit Mage,DFT,Aetherdrift,70,normal,uncommon,1,103521,6727169f-c33a-4ca5-889d-a63bcfc5a3f0,de,01.03.2025
Broodheart Engine,DFT,Aetherdrift,193,normal,uncommon,1,103667,ed09139b-a66e-4cd1-b45a-23a4648d3401,de,01.03.2025
Spire Mechcycle,DFT,Aetherdrift,147,normal,uncommon,1,103671,f483debe-9c54-4323-aec5-226587ece2c9,de,01.03.2025
Detention Chariot,DFT,Aetherdrift,12,normal,uncommon,1,103541,75d5e64f-7af2-4cb4-abd1-23992e346bee,de,01.03.2025
"Mendicant Core, Guidelight",DFT,Aetherdrift,213,normal,rare,1,103363,f434b103-490f-424e-a0a1-efb1b931c8e6,de,01.03.2025
Migrating Ketradon,DFT,Aetherdrift,170,normal,common,1,103597,a9ba2219-8184-4141-8708-845cb0957299,de,01.03.2025
Spotcycle Scouter,DFT,Aetherdrift,30,normal,common,1,103346,f0489108-75b7-441c-888d-12987c0c1080,de,01.03.2025
Goblin Surveyor,DFT,Aetherdrift,131,normal,common,1,103313,e1efffe9-00f8-4177-a9e6-4ad62887d32f,de,01.03.2025
Mutant Surveyor,DFT,Aetherdrift,98,normal,common,1,103547,7cec5105-3907-40d2-8e46-95acfaaaa0cc,de,01.03.2025
Keen Buccaneer,DFT,Aetherdrift,48,normal,common,1,103429,0ed90a63-5aca-470a-8e1e-518d8aeb6d91,de,01.03.2025
Pothole Mole,DFT,Aetherdrift,176,normal,common,1,103442,21c7b59f-fdae-4a11-9784-497a8165d75a,de,01.03.2025
Endrider Catalyzer,DFT,Aetherdrift,124,normal,common,1,103052,55a5a67b-d969-4ba4-9dcc-32d0c2e5c04a,de,01.03.2025
Haunted Hellride,DFT,Aetherdrift,208,normal,uncommon,1,103316,e2ce0d37-d5d7-49dd-885e-9998bb8abede,de,01.03.2025
Marshals' Pathcruiser,DFT,Aetherdrift,236,normal,uncommon,1,103168,8f920f83-6380-4e4f-be68-6bf9df3110d8,de,01.03.2025
Dredger's Insight,DFT,Aetherdrift,159,normal,uncommon,1,102925,148400a0-7819-4551-9815-9357eed1db4d,de,01.03.2025
Salvation Engine,DFT,Aetherdrift,27,normal,mythic,1,103470,34ed1bf2-0f3c-4528-b570-e5bdcd7ffda9,de,01.03.2025
Leonin Surveyor,DFT,Aetherdrift,18,normal,common,1,103653,e08e4107-213f-491b-a032-8e3367009ba8,de,01.03.2025
Prowcatcher Specialist,DFT,Aetherdrift,142,normal,common,1,103224,affbc8db-4ff7-4a86-954a-910493e5a2ef,de,01.03.2025
Grim Javelineer,DFT,Aetherdrift,89,normal,common,1,103558,87154116-e306-4e15-bd5a-dcdb5ddbcd36,de,01.03.2025
Howler's Heavy,DFT,Aetherdrift,46,normal,common,1,103566,8bbd7758-59c7-4ae1-9af8-c3580f4aa958,de,01.03.2025
Run Over,DFT,Aetherdrift,179,normal,common,1,103519,642f8fdd-6c58-49a3-904c-27f717cae980,de,01.03.2025
Skybox Ferry,DFT,Aetherdrift,243,normal,common,1,103542,75d9ef34-ae95-4465-a30c-372e231bd733,de,01.03.2025
Reckless Velocitaur,DFT,Aetherdrift,144,normal,uncommon,1,103570,8edd18be-3861-4510-ba6d-38ccba60bb5b,de,01.03.2025
Ancient Vendetta,DFT,Aetherdrift,75,normal,uncommon,1,103447,230301f2-f288-4b13-9f62-e649ad8357bb,de,01.03.2025
Guidelight Pathmaker,DFT,Aetherdrift,206,normal,uncommon,1,103228,b2e00cd7-925e-4bab-b064-c96aa2935f8c,de,01.03.2025
Muraganda Raceway,DFT,Aetherdrift,257,normal,rare,1,103042,5041ae16-29ff-4ad5-8a37-4736e9409294,de,01.03.2025
Cursecloth Wrappings,DFT,Aetherdrift,81,normal,rare,1,103287,d5803b32-4a81-46c2-9b10-3198a709611d,de,01.03.2025
"Sab-Sunen, Luxa Embodied",DFT,Aetherdrift,221,normal,mythic,1,102965,2ef555b1-666d-4386-8983-0e88f9b6cdec,de,01.03.2025
"Chandra, Spark Hunter Emblem",TDFT,Aetherdrift Tokens,13,normal,common,1,103468,343d2622-a5a6-4195-ab41-c6bd17e334a2,de,01.03.2025
Elephant,TDFT,Aetherdrift Tokens,6,normal,common,1,103533,6ecb6655-2aa0-4622-ae9a-21dfffa7625e,de,01.03.2025
Pilot,TDFT,Aetherdrift Tokens,1,normal,common,1,103557,8672d795-04f9-4089-9c92-6d6ff628da12,de,01.03.2025
Dinosaur Dragon,TDFT,Aetherdrift Tokens,4,normal,common,1,103578,932aac56-2afa-4431-96fa-bd55d8bba983,de,01.03.2025
Thopter,TDFT,Aetherdrift Tokens,9,normal,common,1,103284,d38fc294-ad86-441e-96fe-4ca286a11218,de,01.03.2025
Insect,TDFT,Aetherdrift Tokens,7,normal,common,1,103587,9d3d855d-93a1-4ec4-af19-e544f271ae10,de,01.03.2025
Vehicle,TDFT,Aetherdrift Tokens,12,normal,common,2,103594,a3803365-ed78-409f-8ca5-7aa3634faf76,de,01.03.2025
Treasure,TDFT,Aetherdrift Tokens,11,normal,common,2,103244,ba7638ef-114b-4055-9855-390f82b7d5c5,de,01.03.2025
Tranquil Cove,DFT,Aetherdrift,267,normal,common,1,103098,70688800-7675-4e75-bb3c-9e05b95a685c,de,04.03.2025
Pactdoll Terror,DFT,Aetherdrift,99,normal,common,1,103535,70226354-47b7-4f9d-a5a8-559d17f07720,de,04.03.2025
Thopter Fabricator,DFT,Aetherdrift,68,normal,rare,1,103152,8924b785-b140-4212-a1eb-a10340e09fea,de,04.03.2025
Glitch Ghost Surveyor,DFT,Aetherdrift,44,normal,common,1,103615,b9bb89b9-50dd-4b36-aa10-aba585e50246,de,04.03.2025
Beastrider Vanguard,DFT,Aetherdrift,154,normal,common,1,103365,f4b99a61-49f1-46a2-9eb7-b6c88c236215,de,04.03.2025
Collision Course,DFT,Aetherdrift,10,normal,common,1,103526,6b60da34-b622-42de-a249-79545bcbf30d,de,04.03.2025
Crash and Burn,DFT,Aetherdrift,119,normal,common,1,103467,339a41a1-b36f-4b81-b74c-220d279c0e26,de,04.03.2025
Night Market,DFT,Aetherdrift,258,normal,common,1,103214,a8c1dce3-6136-4294-9d2b-5ef8527d733b,de,04.03.2025
Lightwheel Enhancements,DFT,Aetherdrift,20,normal,common,1,103583,9ab169c1-4e25-4a5d-8961-4f06298c3781,de,04.03.2025
Locust Spray,DFT,Aetherdrift,95,normal,uncommon,1,103504,54b3a547-6f74-4cb4-ad98-7e1b75f1a120,de,04.03.2025
Scrounging Skyray,DFT,Aetherdrift,60,normal,uncommon,1,103645,d60bece3-6f63-4d9e-bca0-cef2d38f1472,de,04.03.2025
Hellish Sideswipe,DFT,Aetherdrift,90,normal,uncommon,1,103544,7a9db650-47f9-46d7-ac17-8d19fef6d6b0,de,04.03.2025
Cloudspire Skycycle,DFT,Aetherdrift,197,normal,uncommon,1,103148,881f01a4-a923-4d56-bacb-984a389296fa,de,04.03.2025
Alacrian Armory,DFT,Aetherdrift,2,normal,uncommon,1,103641,d39f7f98-ad5e-4e5e-9f7b-abe0984ffe17,de,04.03.2025
Gilded Ghoda,DFT,Aetherdrift,130,normal,common,1,103050,55685602-a18c-43a4-ac60-13b039672fa4,de,04.03.2025
Broken Wings,DFT,Aetherdrift,156,normal,common,1,103441,1d7d5b71-7c1b-4fc2-a5ec-7285e17ffe0f,de,04.03.2025
Voyager Quickwelder,DFT,Aetherdrift,37,normal,common,1,103673,f6dcdc8c-fba1-4ea1-bf93-65072d10f0da,de,04.03.2025
Pedal to the Metal,DFT,Aetherdrift,141,normal,common,1,103110,75d07295-78b7-4f90-82c7-e7a639db9993,de,04.03.2025
Maximum Overdrive,DFT,Aetherdrift,96,normal,common,1,103513,5f6e5bb2-cfe9-48e5-86f9-e21f3d328327,de,04.03.2025
Ticket Tortoise,DFT,Aetherdrift,245,normal,common,1,103674,fa178ed7-8f3a-45f0-817d-5fbc7993b04a,de,04.03.2025
"Caelorna, Coral Tyrant",DFT,Aetherdrift,40,normal,uncommon,1,103657,e8654e38-4230-4094-b815-778bfb5d06f2,de,04.03.2025
Dracosaur Auxiliary,DFT,Aetherdrift,122,normal,uncommon,1,103636,cf800b8c-d08e-4644-8ed2-11b839153861,de,04.03.2025
Greenbelt Guardian,DFT,Aetherdrift,164,normal,uncommon,1,103459,2f6b0000-5fd3-483b-bac5-f9b888d8755b,de,04.03.2025
Sunbillow Verge,DFT,Aetherdrift,264,normal,rare,1,103182,94ed132f-b818-4dbf-9b4a-e5acb067e0a4,de,04.03.2025
Brightfield Glider,DFT,Aetherdrift,4,normal,common,1,103128,7eb819eb-ba5c-4449-87b5-3894380558bc,de,04.03.2025
Treasure,TDFT,Aetherdrift Tokens,11,normal,common,1,103244,ba7638ef-114b-4055-9855-390f82b7d5c5,de,04.03.2025
Thopter,TDFT,Aetherdrift Tokens,9,normal,common,1,103284,d38fc294-ad86-441e-96fe-4ca286a11218,de,04.03.2025
Prowcatcher Specialist,DFT,Aetherdrift,142,normal,common,1,103224,affbc8db-4ff7-4a86-954a-910493e5a2ef,de,04.03.2025
Grim Bauble,DFT,Aetherdrift,88,normal,common,1,103585,9bfdf60a-6f67-4872-8961-d63776b192c3,de,04.03.2025
Howler's Heavy,DFT,Aetherdrift,46,normal,common,1,103566,8bbd7758-59c7-4ae1-9af8-c3580f4aa958,de,04.03.2025
Pothole Mole,DFT,Aetherdrift,176,normal,common,1,103442,21c7b59f-fdae-4a11-9784-497a8165d75a,de,04.03.2025
Leonin Surveyor,DFT,Aetherdrift,18,normal,common,1,103653,e08e4107-213f-491b-a032-8e3367009ba8,de,04.03.2025
Skybox Ferry,DFT,Aetherdrift,243,normal,common,1,103542,75d9ef34-ae95-4465-a30c-372e231bd733,de,04.03.2025
Outpace Oblivion,DFT,Aetherdrift,139,normal,uncommon,1,103619,c22e415f-636f-4394-9b21-600ab720ac98,de,04.03.2025
Wickerfolk Indomitable,DFT,Aetherdrift,109,normal,uncommon,1,103245,ba78e076-8962-4b3f-b86f-04400b062951,de,04.03.2025
Ooze Patrol,DFT,Aetherdrift,172,normal,uncommon,1,103431,101d22c6-830d-4908-9003-6b206f694eba,de,04.03.2025
Voyage Home,DFT,Aetherdrift,227,normal,uncommon,1,103495,4ba835da-0247-4716-9079-1b605297f6d5,de,04.03.2025
"Caradora, Heart of Alacria",DFT,Aetherdrift,195,normal,rare,1,102918,1256d22d-a2a9-41fb-b669-0661ba230bc7,de,04.03.2025
Dismal Backwater,DFT,Aetherdrift,254,normal,common,1,103357,f20aef3f-79f6-4357-8631-1d141f437def,de,04.03.2025
Thopter,TDFT,Aetherdrift Tokens,10,normal,common,1,103121,78e52380-13a1-44fe-b762-e71261cac3d0,de,04.03.2025
Lightning Strike,DFT,Aetherdrift,136,normal,common,1,103461,30077b49-b825-4dbb-a0c7-f3992f647df0,de,04.03.2025
Syphon Fuel,DFT,Aetherdrift,108,normal,common,1,103493,4af17ae0-1035-4cb2-8974-98b377bfaa48,de,04.03.2025
Flood the Engine,DFT,Aetherdrift,42,normal,common,1,103506,57402f7c-5d4c-4f1e-8bce-a2328a297111,de,04.03.2025
Venomsac Lagac,DFT,Aetherdrift,185,normal,common,1,103171,9142b1c9-09d7-42e4-8138-6c15d31f2470,de,04.03.2025
Spotcycle Scouter,DFT,Aetherdrift,30,normal,common,1,103346,f0489108-75b7-441c-888d-12987c0c1080,de,04.03.2025
Engine Rat,DFT,Aetherdrift,84,normal,common,1,103579,949d6137-98d3-4f46-ab1e-08d7492af307,de,04.03.2025
Walking Sarcophagus,DFT,Aetherdrift,246,normal,common,1,103562,89ccbd73-9414-48a3-bdcf-e838fcffc08f,de,04.03.2025
Camera Launcher,DFT,Aetherdrift,232,normal,common,1,103580,968651db-92fb-46cd-acda-9e097668b7c9,de,04.03.2025
Rangers' Refueler,DFT,Aetherdrift,55,normal,uncommon,1,103086,67d2d713-8acb-4e3d-bd1d-0416fe9b9ef6,de,04.03.2025
Shefet Archfiend,DFT,Aetherdrift,104,normal,uncommon,1,103422,079dc8d2-0de3-415e-8af8-b8dec669368a,de,04.03.2025
Cloudspire Captain,DFT,Aetherdrift,9,normal,uncommon,1,102971,3380d87a-c460-409c-8d47-9b2fc5ddd2ea,de,04.03.2025
Draconautics Engineer,DFT,Aetherdrift,121,normal,rare,1,103260,c44440be-e611-4e70-9919-b08e2354b7ad,de,04.03.2025
Embalmed Ascendant,DFT,Aetherdrift,201,normal,uncommon,1,103063,5cf181ae-daa7-42f9-b667-5e679d80cf34,de,04.03.2025
Lotusguard Disciple,DFT,Aetherdrift,21,normal,common,1,103553,80645651-3804-481f-8f8f-ade762a011e1,de,04.03.2025
Thunderhead Gunner,DFT,Aetherdrift,148,normal,common,1,103669,ef537868-b2cb-4bbd-a935-b7f73f19bd06,de,04.03.2025
Ripclaw Wrangler,DFT,Aetherdrift,101,normal,common,1,103642,d4981a4a-6eca-4f84-8715-8e2672507b59,de,04.03.2025
Nimble Thopterist,DFT,Aetherdrift,53,normal,common,1,103488,47717312-f6c6-4e86-ba6a-a30698962430,de,04.03.2025
Veloheart Bike,DFT,Aetherdrift,184,normal,common,1,103144,85edde1a-f05c-4ce8-bedd-88359647aa0d,de,04.03.2025
Daring Mechanic,DFT,Aetherdrift,11,normal,common,1,103466,3382552c-2740-409a-83a1-80b60627beb8,de,04.03.2025
Interface Ace,DFT,Aetherdrift,17,normal,common,1,103385,fcfd487a-a9e6-44e3-80af-bc384316106f,de,04.03.2025
Roadside Blowout,DFT,Aetherdrift,58,normal,uncommon,1,103289,d6153a76-56f7-46ee-bba5-b62c0143388a,de,04.03.2025
Gastal Raider,DFT,Aetherdrift,86,normal,uncommon,1,103532,6e4877b5-4ce5-466a-810f-6501f2a0f217,de,04.03.2025
"Tyrox, Saurid Tyrant",DFT,Aetherdrift,149,normal,uncommon,1,103439,159dc5a8-5cba-4c20-8c07-28a3d86c8411,de,04.03.2025
Autarch Mammoth,DFT,Aetherdrift,153,normal,uncommon,1,103033,4d313ea7-2456-48f3-8b12-97d8e8c2a5b3,de,04.03.2025
"Captain Howler, Sea Scourge",DFT,Aetherdrift,361,normal,rare,1,103215,a8f0f937-5519-4d38-9fc3-46460669bb86,de,04.03.2025
Swiftwater Cliffs,DFT,Aetherdrift,265,normal,common,1,103181,949bf6bb-1e97-48a3-8547-0a780664c275,de,04.03.2025
Broadcast Rambler,DFT,Aetherdrift,6,normal,common,1,103563,89ce2385-e33d-47b3-96c8-5a4672d9df7c,de,04.03.2025
Clamorous Ironclad,DFT,Aetherdrift,117,normal,common,1,103013,4701da52-b9c8-4ce9-9d57-53e10899f19d,de,04.03.2025
Wreckage Wickerfolk,DFT,Aetherdrift,110,normal,common,1,103602,aeff3db7-81ac-4c51-9954-bc1dbcb8c4e3,de,04.03.2025
Loxodon Surveyor,DFT,Aetherdrift,167,normal,common,1,103632,cd1cecb1-6776-4495-be56-b7dde65453f1,de,04.03.2025
Wreck Remover,DFT,Aetherdrift,247,normal,common,1,103318,e3151960-cc0c-47b5-b476-295d7a17ae14,de,04.03.2025
Avishkar Raceway,DFT,Aetherdrift,249,normal,common,1,102894,08a6b378-c7fa-4226-a310-4ee7e550b4d6,de,04.03.2025
Skycrash,DFT,Aetherdrift,146,normal,uncommon,1,103560,87e82be6-d2b4-4c95-8466-477e8c6832e9,de,04.03.2025
Gastal Thrillseeker,DFT,Aetherdrift,205,normal,uncommon,1,103595,a8e5205d-d734-4292-a3c8-70cf5f131289,de,04.03.2025
Unswerving Sloth,DFT,Aetherdrift,34,normal,uncommon,1,102917,12296a74-5d60-4ee3-aa53-2289f84da776,de,04.03.2025
Count on Luck,DFT,Aetherdrift,118,normal,rare,1,103166,8f31beae-9b8f-4c32-af84-9f3ee767ba1d,de,04.03.2025
