Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Language,Added date
Starfighter Pilot,EOE,Edge of Eternities,38,normal,common,1,106970,1e571246-aadc-4d1f-a284-9a529e150fe0,de,08.08.2025
Pinnacle Kill-Ship,EOE,Edge of Eternities,244,normal,common,1,107533,bf784de8-5ae2-4c07-92bb-a5b7f593b773,de,08.08.2025
Annul,EOE,Edge of Eternities,46,normal,uncommon,1,107271,4feeebea-aa55-4599-ab5a-4e41a54d0dfd,de,08.08.2025
Archenemy's Charm,EOE,Edge of Eternities,88,normal,rare,1,107184,dcde5f27-e2f0-4d2a-afa3-f300896ec4b1,de,08.08.2025
Blade of the Swarm,EOE,Edge of Eternities,90,normal,uncommon,1,107604,b157330a-2652-4ed9-b8fa-8e72b4eda15c,de,08.08.2025
Roving Actuator,EOE,Edge of Eternities,157,normal,uncommon,1,107375,1111173b-ea49-4de4-b5b0-07d768c626b9,de,08.08.2025
Scout for Survivors,EOE,Edge of Eternities,33,normal,uncommon,1,107349,ebf3a6dd-a447-46f9-8b10-091ac8cbaa18,de,08.08.2025
Oreplate Pangolin,EOE,Edge of Eternities,150,normal,common,1,107747,90209957-95db-4b59-979a-316d14ef876c,de,08.08.2025
Gravkill,EOE,Edge of Eternities,103,normal,common,1,107333,cfa6c57f-a193-48cc-9764-d8348548a111,de,08.08.2025
Auxiliary Boosters,EOE,Edge of Eternities,5,normal,common,1,107714,43706295-afd6-442c-8828-8cf978152701,de,08.08.2025
Kavaron Turbodrone,EOE,Edge of Eternities,141,normal,common,1,107788,f5e92cdd-75df-499e-94f7-22287f1000b3,de,08.08.2025
Thaumaton Torpedo,EOE,Edge of Eternities,246,normal,common,1,107695,1817f1b5-960a-435c-bdec-8cc8cbcb3358,de,08.08.2025
Memorial Team Leader,EOE,Edge of Eternities,144,normal,uncommon,1,107413,3ddc240a-62df-4773-98d7-48a9adaf1846,de,08.08.2025
Station Monitor,EOE,Edge of Eternities,230,normal,uncommon,1,107529,ba9f6d16-ee3e-4fbb-b78a-6292188eb61f,de,08.08.2025
Hymn of the Faller,EOE,Edge of Eternities,107,normal,uncommon,1,107568,e468d528-6cf0-4563-9da2-e388ba56cb9d,de,08.08.2025
Godless Shrine,EOE,Edge of Eternities,254,normal,rare,1,106768,8c542ea4-98c3-4c2d-9066-205ab7aa697a,de,08.08.2025
Weapons Manufacturing,EOE,Edge of Eternities,168,normal,rare,1,107111,a058f1a6-318c-4bba-981e-ace079ada806,de,08.08.2025
Starbreach Whale,EOE,Edge of Eternities,77,normal,common,1,107085,8a1a0476-7145-4493-97e5-4fc05c85e476,de,08.08.2025
Blooming Stinger,EOE,Edge of Eternities,174,normal,common,1,107705,2ee859bd-d99c-4b1d-9372-7ff4fc1e8c6a,de,08.08.2025
Galvanizing Sawship,EOE,Edge of Eternities,136,normal,uncommon,1,107273,5bbce9fb-401f-4e78-acd5-9d3b506687fd,de,08.08.2025
Faller's Faithful,EOE,Edge of Eternities,100,normal,uncommon,1,107607,cbb1b46f-72e0-4c2f-8012-74529bd29a0d,de,08.08.2025
Cerebral Download,EOE,Edge of Eternities,48,normal,uncommon,1,107429,4d3b5d73-694c-4f9a-8b4f-d8d8c58c8d65,de,08.08.2025
Meltstrider Eulogist,EOE,Edge of Eternities,197,normal,uncommon,1,107563,df61aa0c-effc-4d57-be19-876a82c41d33,de,08.08.2025
Bombard,EOE,Edge of Eternities,129,normal,common,1,107698,29492df8-3077-4ded-a6e2-51d3bd4669b4,de,08.08.2025
Biotech Specialist,EOE,Edge of Eternities,214,normal,rare,1,106956,127c221f-94e7-4a0e-a7a6-79ef399862d3,de,08.08.2025
Skystinger,EOE,Edge of Eternities,207,normal,common,1,107777,dfea9941-3675-4c0f-bc4d-981c28deed36,de,08.08.2025
Lost in Space,EOE,Edge of Eternities,62,normal,common,1,107733,6d9d7979-97af-4c85-86f5-1b3704f74e8b,de,08.08.2025
Exosuit Savior,EOE,Edge of Eternities,16,normal,common,1,107741,826c0455-a6ce-43ad-bd5c-0a5df169da90,de,08.08.2025
Embrace Oblivion,EOE,Edge of Eternities,98,normal,common,1,106927,3754fc20-7aaa-437d-97df-d6cf1c29586c,de,08.08.2025
Mental Modulation,EOE,Edge of Eternities,67,normal,common,1,107693,0f2d12fc-38a0-42e6-9caa-7c18bfcf0011,de,08.08.2025
Lithobraking,EOE,Edge of Eternities,142,normal,uncommon,1,107438,5a22024c-2c0f-4487-98d1-ee89cf3dba89,de,08.08.2025
Rayblade Trooper,EOE,Edge of Eternities,30,normal,uncommon,1,107535,c08c7bf9-a2ed-45c6-8b48-15122d9d9e37,de,08.08.2025
Glacier Godmaw,EOE,Edge of Eternities,188,normal,uncommon,1,107608,d3291c51-e963-4970-813d-9a06a47aa71e,de,08.08.2025
"Alpharael, Dreaming Acolyte",EOE,Edge of Eternities,212,normal,uncommon,1,106884,349a2211-2b23-418d-a1ef-1c72ad2e171d,de,08.08.2025
Bioengineered Future,EOE,Edge of Eternities,172,normal,rare,1,107472,800ee479-c1dc-4dd0-9b98-436c78997958,de,08.08.2025
Lander,TEOE,Edge of Eternities Tokens,7,normal,common,7,107768,c1d0baf8-db86-4a98-84fa-43aa32e0980f,de,08.08.2025
Robot,TEOE,Edge of Eternities Tokens,10,normal,common,8,107769,c46f9a07-005c-44b7-8057-b2f00b274dd6,de,08.08.2025
Drone,TEOE,Edge of Eternities Tokens,3,normal,common,2,107712,3fcf8950-117a-4587-8522-79001dffa500,de,08.08.2025
Sliver,TEOE,Edge of Eternities Tokens,1,normal,common,1,107767,bf7501ee-783d-49c6-b381-1db056360b40,de,08.08.2025
Sunstar Expansionist,EOE,Edge of Eternities,41,normal,uncommon,2,107300,93b0e6e5-9fb6-4342-9322-1a4cc09a7a76,de,08.08.2025
Zealous Display,EOE,Edge of Eternities,45,normal,common,2,107787,f5973fd3-d6bc-48f1-8a44-57d2a6dda228,de,08.08.2025
Weftblade Enhancer,EOE,Edge of Eternities,44,normal,common,2,107745,8d72b00c-5043-4630-949a-fc17eeb962bc,de,08.08.2025
Mechan Shieldmate,EOE,Edge of Eternities,65,normal,common,2,107736,745b2119-4d9f-431f-89b9-10ad48b6dc47,de,08.08.2025
Kav Landseeker,EOE,Edge of Eternities,138,normal,common,2,107065,7a5a7e89-50e3-43cb-af93-d7d80a630c11,de,08.08.2025
Decode Transmissions,EOE,Edge of Eternities,94,normal,common,2,107166,cecb4936-14ca-49f9-b209-6519cab54b30,de,08.08.2025
Mechanozoa,EOE,Edge of Eternities,66,normal,common,2,106948,0cb8d8ce-329a-4a97-b3d8-796703ebcb37,de,08.08.2025
Cloudsculpt Technician,EOE,Edge of Eternities,49,normal,common,2,107718,51077a54-15cf-4088-8e84-088d72e8e861,de,08.08.2025
Nutrient Block,EOE,Edge of Eternities,243,normal,common,2,107114,a26064bb-c568-4ed6-86db-3aab69b050db,de,08.08.2025
Nebula Dragon,EOE,Edge of Eternities,147,normal,common,2,107692,0ee509dd-9fba-4b6d-a9d4-cc8bf5822ddd,de,08.08.2025
Lashwhip Predator,EOE,Edge of Eternities,195,normal,uncommon,2,107593,24553e98-29a9-47e3-91c7-9add708d9ad1,de,08.08.2025
Gravpack Monoist,EOE,Edge of Eternities,104,normal,common,2,107701,2a968f01-36ef-4cf6-b1db-630c9cde2064,de,08.08.2025
Galactic Wayfarer,EOE,Edge of Eternities,185,normal,common,2,107078,85b898d2-050f-49a2-87af-07d54d105336,de,08.08.2025
Dark Endurance,EOE,Edge of Eternities,93,normal,common,2,107790,fac87b49-a0cd-42d5-b30a-efc6d5526fc3,de,08.08.2025
Fungal Colossus,EOE,Edge of Eternities,184,normal,common,2,107502,9dc9559f-cece-4c85-807c-158291666007,de,08.08.2025
Squire's Lightblade,EOE,Edge of Eternities,36,normal,common,2,107699,2a0accba-85d4-4aa4-a70c-80fcce48c261,de,08.08.2025
Beamsaw Prospector,EOE,Edge of Eternities,89,normal,common,2,107734,6f717a3f-c6db-4e8d-8b62-6361ab33d000,de,08.08.2025
Swarm Culler,EOE,Edge of Eternities,119,normal,common,1,107700,2a8f583c-88b6-4797-b93e-3086845fc326,de,08.08.2025
Auxiliary Boosters,EOE,Edge of Eternities,5,normal,common,1,107714,43706295-afd6-442c-8828-8cf978152701,de,08.08.2025
Starbreach Whale,EOE,Edge of Eternities,77,normal,common,1,107085,8a1a0476-7145-4493-97e5-4fc05c85e476,de,08.08.2025
Oreplate Pangolin,EOE,Edge of Eternities,150,normal,common,1,107747,90209957-95db-4b59-979a-316d14ef876c,de,08.08.2025
Comet Crawler,EOE,Edge of Eternities,92,normal,common,1,107766,becca990-ab2e-4aa4-be7d-293ec727cb08,de,08.08.2025
Command Bridge,EOE,Edge of Eternities,252,normal,common,1,106926,247670d2-a7cd-4ed7-9c77-704c7962b815,de,08.08.2025
Remnant Elemental,EOE,Edge of Eternities,155,normal,uncommon,1,107475,830d5532-3b24-470e-912f-f0f5df1cb530,de,08.08.2025
Gigastorm Titan,EOE,Edge of Eternities,57,normal,uncommon,1,107603,abc83e0a-0ae5-4087-a751-058a1ba6a920,de,08.08.2025
Nova Hellkite,EOE,Edge of Eternities,148,normal,rare,1,107011,424af0d0-398c-4d78-9ad5-2171bf1bcbd1,de,08.08.2025
Mystifying Maze,EOS,Edge of Eternities: Stellar Sights,29,normal,rare,1,107389,2520c11e-5751-493e-bdae-defe2e05e448,de,08.08.2025
Pulsar Squadron Ace,EOE,Edge of Eternities,28,normal,uncommon,1,107485,8d989cdc-cbd7-4b71-9589-59618597ac8a,de,08.08.2025
Fungal Colossus,EOE,Edge of Eternities,184,normal,common,1,107502,9dc9559f-cece-4c85-807c-158291666007,de,08.08.2025
Banishing Light,EOE,Edge of Eternities,6,normal,common,1,107153,c45f11cd-a0aa-4d14-aa21-57f0969f3e2b,de,08.08.2025
Gravpack Monoist,EOE,Edge of Eternities,104,normal,common,1,107701,2a968f01-36ef-4cf6-b1db-630c9cde2064,de,08.08.2025
Honored Knight-Captain,EOE,Edge of Eternities,22,normal,uncommon,1,107362,05a6ab03-f0b9-4738-a5f9-5d95bb22de75,de,08.08.2025
Eumidian Terrabotanist,EOE,Edge of Eternities,180,normal,uncommon,1,107729,64fb2981-86ed-478a-89cd-c6bb078a5bc7,de,08.08.2025
"Alpharael, Dreaming Acolyte",EOE,Edge of Eternities,212,normal,uncommon,1,106884,349a2211-2b23-418d-a1ef-1c72ad2e171d,de,08.08.2025
Full Bore,EOE,Edge of Eternities,135,normal,uncommon,1,107549,cfee64ef-d22d-4024-bc65-59cbd1731d1c,de,08.08.2025
Lightstall Inquisitor,EOE,Edge of Eternities,24,normal,rare,1,107447,635245e9-c27f-4a51-a6f1-bae62e696542,de,08.08.2025
Dark Endurance,EOE,Edge of Eternities,93,normal,common,1,107790,fac87b49-a0cd-42d5-b30a-efc6d5526fc3,de,08.08.2025
Rig for War,EOE,Edge of Eternities,156,normal,common,1,107710,3edd0515-dcc4-4cb5-8b54-9c00173d8a6d,de,08.08.2025
Cloudsculpt Technician,EOE,Edge of Eternities,49,normal,common,1,107718,51077a54-15cf-4088-8e84-088d72e8e861,de,08.08.2025
Starfighter Pilot,EOE,Edge of Eternities,38,normal,common,1,106970,1e571246-aadc-4d1f-a284-9a529e150fe0,de,08.08.2025
Radiant Strike,EOE,Edge of Eternities,29,normal,common,1,107484,8c38e4cb-918b-4493-872b-66c90dcfd339,de,08.08.2025
Nanoform Sentinel,EOE,Edge of Eternities,71,normal,common,1,107711,3eeae8c3-7939-4c79-92f0-fbdb9c1b71d3,de,08.08.2025
Tragic Trajectory,EOE,Edge of Eternities,122,normal,uncommon,1,107063,78c8bc60-1378-4028-8ab1-3286e459bffb,de,08.08.2025
Dawnstrike Vanguard,EOE,Edge of Eternities,10,normal,uncommon,1,107723,5a041722-9483-469f-9c17-7f0253b0db50,de,08.08.2025
"Mm'menon, Uthros Exile",EOE,Edge of Eternities,221,normal,uncommon,1,107597,5546c044-5826-48c3-9d28-866f3c3c5f2c,de,08.08.2025
Pull Through the Weft,EOE,Edge of Eternities,202,normal,uncommon,1,107601,a70d0877-1a1e-436b-bf8c-0ff6df9efc6a,de,08.08.2025
Pinnacle Emissary,EOE,Edge of Eternities,223,normal,rare,1,107410,3c922347-f05f-40a4-bbee-6bc02a1e0de5,de,08.08.2025
All-Fates Scroll,EOE,Edge of Eternities,234,normal,uncommon,1,107407,3a5ed010-cb17-45df-b169-ebc807dae534,de,08.08.2025
Depressurize,EOE,Edge of Eternities,95,normal,common,1,107697,25520d5a-1a83-42cc-8ace-8b1156019d64,de,08.08.2025
Icecave Crasher,EOE,Edge of Eternities,191,normal,common,1,107781,e6c1ed0c-0c0d-47a7-8ebc-67854cb226e0,de,08.08.2025
Pinnacle Kill-Ship,EOE,Edge of Eternities,244,normal,common,1,107533,bf784de8-5ae2-4c07-92bb-a5b7f593b773,de,08.08.2025
Eusocial Engineering,EOE,Edge of Eternities,181,normal,uncommon,1,106940,011bd7d8-6d60-482a-91b7-d3f0aad13b71,de,08.08.2025
Dubious Delicacy,EOE,Edge of Eternities,96,normal,uncommon,1,107377,153265b4-0ca4-4245-9226-dd1a083ec91c,de,08.08.2025
Virulent Silencer,EOE,Edge of Eternities,248,normal,uncommon,1,107009,4120fcfc-3547-4774-a15d-b9cccac04e76,de,08.08.2025
Ancient Tomb,EOS,Edge of Eternities: Stellar Sights,1,normal,mythic,1,107408,3afebe8a-9f21-4260-8e93-1ab1dff13c09,de,08.08.2025
Exalted Sunborn,EOE,Edge of Eternities,15,normal,mythic,1,107070,7e1fe101-f634-41e5-9aa4-e8d7474535dc,de,08.08.2025
Virus Beetle,EOE,Edge of Eternities,124,normal,common,1,107570,e96c986c-684c-4546-a9c9-b6b903bda101,de,08.08.2025
Squire's Lightblade,EOE,Edge of Eternities,36,normal,common,1,107699,2a0accba-85d4-4aa4-a70c-80fcce48c261,de,08.08.2025
Selfcraft Mechan,EOE,Edge of Eternities,74,normal,common,1,107724,5b2de056-5c27-44d6-871d-909411bd52dd,de,08.08.2025
Plasma Bolt,EOE,Edge of Eternities,152,normal,common,1,107307,a1a1834b-76c2-4496-b8c5-18b69ab34c4c,de,08.08.2025
Gene Pollinator,EOE,Edge of Eternities,186,normal,common,1,107772,ce7a8eec-a029-4ee1-b2d6-405d903d4640,de,08.08.2025
Interceptor Mechan,EOE,Edge of Eternities,220,normal,uncommon,1,107235,198211af-f413-4e9b-9baf-4b4fcb81eadc,de,08.08.2025
Starport Security,EOE,Edge of Eternities,39,normal,common,1,107244,238cb1db-6c41-4fe1-bc34-340048dfde18,de,08.08.2025
Unravel,EOE,Edge of Eternities,83,normal,uncommon,1,107193,e8978214-c853-453d-872d-af56bdaaa3d7,de,08.08.2025
Meltstrider's Resolve,EOE,Edge of Eternities,199,normal,uncommon,1,107596,53c08af4-b975-4d9d-baba-73e6727f2778,de,08.08.2025
Emergency Eject,EOE,Edge of Eternities,14,normal,uncommon,1,107216,fc98b2d4-86fc-4c47-b2a7-1f3c89463607,de,08.08.2025
Drix Fatemaker,EOE,Edge of Eternities,178,normal,common,1,107381,1beb7566-305e-4091-bdc4-cf4c789ac05a,de,08.08.2025
Kav Landseeker,EOE,Edge of Eternities,138,normal,common,1,107065,7a5a7e89-50e3-43cb-af93-d7d80a630c11,de,08.08.2025
Terminal Velocity,EOE,Edge of Eternities,163,normal,rare,1,107696,1d18dc06-16f0-4a3b-8d52-dbf4aa2c393d,de,08.08.2025
Diplomatic Relations,EOE,Edge of Eternities,177,normal,common,1,107778,e0a104c5-61fb-4733-97ab-a31a15a49443,de,08.08.2025
Insatiable Skittermaw,EOE,Edge of Eternities,108,normal,common,1,107195,e9d30cca-ea33-418f-bba3-5103f1dbd751,de,08.08.2025
Mechanozoa,EOE,Edge of Eternities,66,normal,common,1,106948,0cb8d8ce-329a-4a97-b3d8-796703ebcb37,de,08.08.2025
Monoist Circuit-Feeder,EOE,Edge of Eternities,110,normal,uncommon,1,107492,957ae7aa-98d6-402a-9b20-e3e5b7e8dfe3,de,08.08.2025
Watery Grave,EOE,Edge of Eternities,261,normal,rare,1,106762,5b8170dc-6a90-46fc-9989-7575f3d402b5,de,08.08.2025
Zealous Display,EOE,Edge of Eternities,45,normal,common,1,107787,f5973fd3-d6bc-48f1-8a44-57d2a6dda228,de,08.08.2025
Extinguisher Battleship,EOE,Edge of Eternities,242,normal,rare,1,107022,5541cdd2-84a6-4667-83eb-fffbe5b3cd3d,de,08.08.2025
Sunstar Lightsmith,EOE,Edge of Eternities,42,normal,uncommon,1,107725,5f60b09d-9814-4a36-a57d-59b0e04c1c2f,de,08.08.2025
Illvoi Operative,EOE,Edge of Eternities,61,normal,common,1,107773,d0ae9fc7-1802-4806-9996-1f1f458ff6a7,de,08.08.2025
Slagdrill Scrapper,EOE,Edge of Eternities,160,normal,common,1,107694,155dcf54-8fdb-4715-97dc-4eb5d3d80d78,de,08.08.2025
Biosynthic Burst,EOE,Edge of Eternities,173,normal,common,1,107732,6d73a4a8-5d52-4c12-a96a-45cd202bcc62,de,08.08.2025
Thawbringer,EOE,Edge of Eternities,211,normal,common,1,107691,0b7f934f-8eb4-408b-a55f-245ec5cc4a8a,de,08.08.2025
Hullcarver,EOE,Edge of Eternities,105,normal,common,1,107075,817b5b18-beb5-48c8-aa45-0515ff9ca5da,de,08.08.2025
Knight Luminary,EOE,Edge of Eternities,23,normal,common,1,107708,34334971-c1b7-4506-a6dd-77f66b3ae4e7,de,08.08.2025
Survey Mechan,EOE,Edge of Eternities,245,normal,uncommon,1,107499,9b4278ea-6cd8-45ad-b024-daf3dedd29e0,de,08.08.2025
"Syr Vondam, the Lucent",EOE,Edge of Eternities,232,normal,uncommon,1,107198,ea954205-5ff5-493b-bf30-6212042c2bc9,de,08.08.2025
"Alpharael, Stonechosen",EOE,Edge of Eternities,87,normal,mythic,1,107257,33063d26-37f7-4e35-8da2-5770dfabdc41,de,08.08.2025
Secluded Starforge,EOE,Edge of Eternities,257,normal,rare,1,107514,a997ff9f-045a-44a2-983d-f36414cef1ab,de,08.08.2025
Broodguard Elite,EOE,Edge of Eternities,175,normal,uncommon,1,106945,08b1d019-65ab-4dea-9076-041fd6338a35,de,08.08.2025
Ruinous Rampage,EOE,Edge of Eternities,158,normal,uncommon,1,107299,91d7a4c2-1a4b-4e9f-b543-225b6906752f,de,08.08.2025
"Tezzeret, Cruel Captain Emblem",TEOE,Edge of Eternities Tokens,11,normal,common,1,107759,b97ae026-a3d3-4130-bf6f-aeeb3a1ab520,de,08.08.2025
Human Soldier,TEOE,Edge of Eternities Tokens,2,normal,common,2,107728,631c2c16-132d-4607-ab7e-207a6af188e5,de,08.08.2025
Robot,TEOE,Edge of Eternities Tokens,10,normal,common,4,107769,c46f9a07-005c-44b7-8057-b2f00b274dd6,de,08.08.2025
Lander,TEOE,Edge of Eternities Tokens,7,normal,common,4,107768,c1d0baf8-db86-4a98-84fa-43aa32e0980f,de,08.08.2025
Drone,TEOE,Edge of Eternities Tokens,3,normal,common,1,107712,3fcf8950-117a-4587-8522-79001dffa500,de,08.08.2025
Sliver,TEOE,Edge of Eternities Tokens,1,normal,common,1,107767,bf7501ee-783d-49c6-b381-1db056360b40,de,08.08.2025
Munitions,TEOE,Edge of Eternities Tokens,9,normal,common,1,107751,a16f931a-9fa3-45b1-8d54-04b6b5bf7b71,de,08.08.2025
Drill Too Deep,EOE,Edge of Eternities,133,normal,common,2,107760,b9d3b6e8-47c8-49e3-b204-8b659e127bde,de,08.08.2025
Illvoi Light Jammer,EOE,Edge of Eternities,60,normal,common,2,107785,efb3d961-543c-4404-b4ed-1cb28ee411b3,de,08.08.2025
Focus Fire,EOE,Edge of Eternities,18,normal,common,2,107515,a9ddfcbc-0f84-4315-aaa3-ca54ff64d7de,de,08.08.2025
Seedship Impact,EOE,Edge of Eternities,205,normal,uncommon,2,107169,d060d95f-f33a-4fc0-b002-c394d4cd82ce,de,08.08.2025
Nebula Dragon,EOE,Edge of Eternities,147,normal,common,2,107692,0ee509dd-9fba-4b6d-a9d4-cc8bf5822ddd,de,08.08.2025
Kavaron Turbodrone,EOE,Edge of Eternities,141,normal,common,2,107788,f5e92cdd-75df-499e-94f7-22287f1000b3,de,08.08.2025
Chrome Companion,EOE,Edge of Eternities,236,normal,common,3,107088,8ef269a0-1cb9-4901-81e6-43db3ae3756c,de,08.08.2025
Intrepid Tenderfoot,EOE,Edge of Eternities,193,normal,common,2,107740,809df0ea-deff-47b9-83df-cc1f360d377e,de,08.08.2025
Melded Moxite,EOE,Edge of Eternities,143,normal,common,2,107421,474c067f-eb24-4ae8-b4c0-f6f8e24cdb2a,de,08.08.2025
Orbital Plunge,EOE,Edge of Eternities,149,normal,common,1,107703,2dc7cc17-5319-4694-99c6-8c56a0b40a44,de,08.08.2025
Squire's Lightblade,EOE,Edge of Eternities,36,normal,common,1,107699,2a0accba-85d4-4aa4-a70c-80fcce48c261,de,08.08.2025
Zealous Display,EOE,Edge of Eternities,45,normal,common,1,107787,f5973fd3-d6bc-48f1-8a44-57d2a6dda228,de,08.08.2025
Illvoi Galeblade,EOE,Edge of Eternities,58,normal,common,1,107060,769f7d13-a312-4d79-8639-6ae248452448,de,08.08.2025
Depressurize,EOE,Edge of Eternities,95,normal,common,1,107697,25520d5a-1a83-42cc-8ace-8b1156019d64,de,08.08.2025
Mechan Shieldmate,EOE,Edge of Eternities,65,normal,common,1,107736,745b2119-4d9f-431f-89b9-10ad48b6dc47,de,08.08.2025
Dubious Delicacy,EOE,Edge of Eternities,96,normal,uncommon,1,107377,153265b4-0ca4-4245-9226-dd1a083ec91c,de,08.08.2025
"Ragost, Deft Gastronaut",EOE,Edge of Eternities,224,normal,rare,1,106939,011374c3-f69d-4573-8c32-5bd0fe083d6a,de,08.08.2025
Uthros Psionicist,EOE,Edge of Eternities,84,normal,uncommon,1,107566,e23cc5fd-afe4-480c-8858-ed80a082584e,de,08.08.2025
Kavaron Harrier,EOE,Edge of Eternities,139,normal,uncommon,1,107383,1da2a740-e4ff-4661-ba57-39b15c58e26e,de,08.08.2025
Harmonious Grovestrider,EOE,Edge of Eternities,189,normal,uncommon,1,106789,e320abed-f145-42d3-b402-4f82e3a56389,de,08.08.2025
Lashwhip Predator,EOE,Edge of Eternities,195,normal,uncommon,1,107593,24553e98-29a9-47e3-91c7-9add708d9ad1,de,08.08.2025
Comet Crawler,EOE,Edge of Eternities,92,normal,common,1,107766,becca990-ab2e-4aa4-be7d-293ec727cb08,de,08.08.2025
Umbral Collar Zealot,EOE,Edge of Eternities,123,normal,uncommon,1,107321,bbcc1d84-9772-475d-924a-75bb54c9bc20,de,08.08.2025
Dual-Sun Technique,EOE,Edge of Eternities,13,normal,uncommon,1,107583,f8931132-391f-4f16-b480-0a245ab2ec21,de,08.08.2025
Seedship Agrarian,EOE,Edge of Eternities,204,normal,uncommon,1,107706,2fc7946d-37b0-4dc8-9daa-8d2204d8e4d2,de,08.08.2025
Mechan Navigator,EOE,Edge of Eternities,64,normal,uncommon,1,107507,a1fe1d39-42c8-41d0-8bf0-46973e4b07d4,de,08.08.2025
Warmaker Gunship,EOE,Edge of Eternities,167,normal,rare,1,107106,9e5957f4-1cae-4989-8b40-27fc6e2fcf5e,de,08.08.2025
Dawnstrike Vanguard,EOE,Edge of Eternities,10,normal,uncommon,1,107723,5a041722-9483-469f-9c17-7f0253b0db50,de,08.08.2025
Starport Security,EOE,Edge of Eternities,39,normal,common,1,107244,238cb1db-6c41-4fe1-bc34-340048dfde18,de,08.08.2025
Gene Pollinator,EOE,Edge of Eternities,186,normal,common,1,107772,ce7a8eec-a029-4ee1-b2d6-405d903d4640,de,08.08.2025
Plasma Bolt,EOE,Edge of Eternities,152,normal,common,1,107307,a1a1834b-76c2-4496-b8c5-18b69ab34c4c,de,08.08.2025
Sinister Cryologist,EOE,Edge of Eternities,75,normal,common,1,107783,e8fbe740-05ec-4ced-bb9d-3084c8c2b631,de,08.08.2025
Desculpting Blast,EOE,Edge of Eternities,54,normal,uncommon,1,107464,77fdbf32-b5f4-4346-846d-d8e0e53e6e53,de,08.08.2025
Susurian Dirgecraft,EOE,Edge of Eternities,117,normal,uncommon,1,107757,b67cdb6e-9a3b-4887-924d-318faa3c443d,de,08.08.2025
Tapestry Warden,EOE,Edge of Eternities,209,normal,uncommon,1,107068,7cbbab6c-43ae-4e50-97ce-532a3316591a,de,08.08.2025
Icetill Explorer,EOE,Edge of Eternities,192,normal,rare,1,107559,d9482aab-6ddf-48e1-84fa-b13d5ff81e69,de,08.08.2025
Bombard,EOE,Edge of Eternities,129,normal,common,1,107698,29492df8-3077-4ded-a6e2-51d3bd4669b4,de,08.08.2025
Hullcarver,EOE,Edge of Eternities,105,normal,common,1,107075,817b5b18-beb5-48c8-aa45-0515ff9ca5da,de,08.08.2025
Embrace Oblivion,EOE,Edge of Eternities,98,normal,common,1,106927,3754fc20-7aaa-437d-97df-d6cf1c29586c,de,08.08.2025
Mechan Assembler,EOE,Edge of Eternities,63,normal,uncommon,1,107416,3fd46726-095e-4eb2-a804-eeeb988eee1d,de,08.08.2025
Radiant Strike,EOE,Edge of Eternities,29,normal,common,1,107484,8c38e4cb-918b-4493-872b-66c90dcfd339,de,08.08.2025
Nanoform Sentinel,EOE,Edge of Eternities,71,normal,common,1,107711,3eeae8c3-7939-4c79-92f0-fbdb9c1b71d3,de,08.08.2025
Moonlit Meditation,EOE,Edge of Eternities,69,normal,rare,1,107580,f2a56007-5bca-4edf-9cc4-5f77a273636c,de,08.08.2025
Illvoi Light Jammer,EOE,Edge of Eternities,60,normal,common,1,107785,efb3d961-543c-4404-b4ed-1cb28ee411b3,de,08.08.2025
Bygone Colossus,EOE,Edge of Eternities,235,normal,uncommon,1,107016,4bb8f2ef-4398-4a07-9130-5005356a3b4a,de,08.08.2025
Honor,EOE,Edge of Eternities,21,normal,uncommon,1,107551,d0b4e925-1d59-41a1-bc06-9982695d778f,de,08.08.2025
Steelswarm Operator,EOE,Edge of Eternities,80,normal,uncommon,1,107544,ca468b86-f31a-4cd7-a574-eb984bc4bc3e,de,08.08.2025
Edge Rover,EOE,Edge of Eternities,179,normal,uncommon,1,107489,90741ec9-6893-42d4-b510-8664666094e3,de,08.08.2025
Seam Rip,EOE,Edge of Eternities,34,normal,uncommon,1,107750,9d298847-2d02-4593-b4d3-c5b722edac1e,de,08.08.2025
Systems Override,EOE,Edge of Eternities,161,normal,uncommon,1,106980,2a34c71b-8d3c-435b-9cf8-4902f997d10d,de,08.08.2025
Cryogen Relic,EOE,Edge of Eternities,52,normal,common,1,107466,7bfb33b6-e2bf-498f-8c58-ae21a840cf75,de,08.08.2025
Brightspear Zealot,EOE,Edge of Eternities,8,normal,common,1,107782,e7f7541a-5910-4f33-8c1d-3507ce3a426e,de,08.08.2025
Genemorph Imago,EOE,Edge of Eternities,217,normal,rare,1,107008,40f0ecf7-f49e-46ff-aa5b-9ff5361b72c5,de,08.08.2025
Shattered Wings,EOE,Edge of Eternities,206,normal,common,1,107142,bbece737-bd4f-4dc8-bf5c-f77930246ab1,de,08.08.2025
Flight-Deck Coordinator,EOE,Edge of Eternities,17,normal,common,1,107743,88cc6328-a035-4f74-b786-390e5c7c324c,de,08.08.2025
Red Tiger Mechan,EOE,Edge of Eternities,154,normal,common,1,107139,b7b2fa48-cd2d-42ea-afd8-8cbd7a1bcdab,de,08.08.2025
Gravblade Heavy,EOE,Edge of Eternities,102,normal,common,1,107756,b3872341-d711-407b-85e4-46ccb99988e1,de,08.08.2025
Virus Beetle,EOE,Edge of Eternities,124,normal,common,1,107570,e96c986c-684c-4546-a9c9-b6b903bda101,de,08.08.2025
