Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Language,Added date
Charcoal Diamond,CLB,Commander Legends: Battle for Baldur's Gate,442,normal,common,1,68994,44c435b6-4010-4bb6-b645-67732b1ebeab,de,01.03.2025
Search the City,RTR,Return to Ravnica,49,normal,rare,1,17373,9cd77575-fedc-45b1-a53b-dfed0f34c875,de,01.03.2025
Coronation of Chaos,CLB,Commander Legends: Battle for Baldur's Gate,168,normal,common,2,69139,8647092a-9d09-42cb-bcda-4e5e7a6c8a1c,de,01.03.2025
Zhentarim Bandit,CLB,Commander Legends: Battle for Baldur's Gate,158,normal,common,1,69258,bd1a27c1-ff44-47a7-991d-c294e30eea34,de,01.03.2025
Thieves' Tools,CLB,Commander Legends: Battle for Baldur's Gate,152,normal,common,1,69276,c3bf4ee1-b6a8-4a69-adab-6839c1786cc9,de,01.03.2025
You've Been Caught Stealing,CLB,Commander Legends: Battle for Baldur's Gate,211,normal,common,2,69132,82730ad9-26d1-4349-a1f0-10307d76ad97,de,01.03.2025
"Vhal, Candlekeep Researcher",CLB,Commander Legends: Battle for Baldur's Gate,387,normal,uncommon,1,68909,21a373d7-43b8-4037-828d-080ecb5c2a08,de,01.03.2025
"Miirym, Sentinel Wyrm",CLB,Commander Legends: Battle for Baldur's Gate,284,normal,rare,1,69208,a934590b-5c70-4f07-af67-fbe817a99531,de,01.03.2025
Acolyte of Bahamut,CLB,Commander Legends: Battle for Baldur's Gate,212,normal,uncommon,1,69225,b0260e1f-ff6a-4ef3-bef7-8c77f8413500,de,01.03.2025
Flaming Fist,CLB,Commander Legends: Battle for Baldur's Gate,18,normal,common,1,69361,ec122c9f-5513-4ba7-ae04-3c2060121d73,de,01.03.2025
"Lae'zel, Vlaakith's Champion",CLB,Commander Legends: Battle for Baldur's Gate,29,normal,rare,1,68886,1a93f587-ab72-42da-88c4-31af1c9cdf1b,de,01.03.2025
Juvenile Mist Dragon,CLB,Commander Legends: Battle for Baldur's Gate,79,normal,uncommon,1,69334,dcc26897-4644-4af5-ac37-099e641c27d1,de,01.03.2025
Cone of Cold,CLB,Commander Legends: Battle for Baldur's Gate,61,normal,uncommon,1,69302,d010948a-d3f8-4ce3-9c9b-6e905a3f7087,de,01.03.2025
Clockwork Fox,CLB,Commander Legends: Battle for Baldur's Gate,308,normal,common,1,69160,8fbb37d7-7053-4b1f-b899-91695f88f7e0,de,01.03.2025
Winter Eladrin,CLB,Commander Legends: Battle for Baldur's Gate,104,normal,common,1,69358,e9afba96-2ec7-45f2-9ddd-31ec27a423ca,de,01.03.2025
Bramble Sovereign,CLB,Commander Legends: Battle for Baldur's Gate,372,normal,mythic,1,69107,763fde16-5de2-4541-90f1-a6efee920e28,de,01.03.2025
Criminal Past,CLB,Commander Legends: Battle for Baldur's Gate,122,normal,uncommon,1,69070,6410a2a2-48d9-4032-b585-4eaa5bc06581,de,01.03.2025
Lightning Bolt,CLB,Commander Legends: Battle for Baldur's Gate,401,normal,common,2,67526,c69f668b-cf28-495a-bbe1-24e9d0089fa1,de,01.03.2025
Storm King's Thunder,CLB,Commander Legends: Battle for Baldur's Gate,196,normal,mythic,1,69114,78a655b3-969f-40d7-9d69-61abf338df86,de,01.03.2025
"Gut, True Soul Zealot",CLB,Commander Legends: Battle for Baldur's Gate,180,normal,uncommon,1,68975,3d8ca18d-9099-4f1e-95c1-f04da58a26bd,de,01.03.2025
Dawnbringer Cleric,CLB,Commander Legends: Battle for Baldur's Gate,15,normal,common,1,68903,201f06ef-c180-4ce3-afaf-bec3b14c0222,de,01.03.2025
Your Temple Is Under Attack,CLB,Commander Legends: Battle for Baldur's Gate,52,normal,common,1,69117,7ad8aa76-b643-4bd2-aaeb-036c1d50db54,de,01.03.2025
Guardian Naga // Banishing Coils,CLB,Commander Legends: Battle for Baldur's Gate,23,normal,common,1,68879,18da890e-0f8d-41e9-a29f-24cb5393c464,de,01.03.2025
Pegasus Guardian // Rescue the Foal,CLB,Commander Legends: Battle for Baldur's Gate,36,normal,common,1,68899,1d958ec3-1ddc-4622-9089-cbe5b3b47c90,de,01.03.2025
Amber Gristle O'Maul,CLB,Commander Legends: Battle for Baldur's Gate,395,normal,uncommon,1,69308,d1272ef5-4ceb-4b07-a9af-393113b58ef4,de,01.03.2025
Leather Armor,AFR,Adventures in the Forgotten Realms,248,normal,common,1,60479,e62d4e76-cdb0-48c7-aa1c-b1f514057b68,de,01.03.2025
Modify Memory,CLB,Commander Legends: Battle for Baldur's Gate,83,normal,uncommon,1,69385,f915b034-ab16-48a6-a151-71eaa0b542f9,de,01.03.2025
Spire Garden,CLB,Commander Legends: Battle for Baldur's Gate,361,normal,rare,1,67513,72aed540-7833-4442-90a9-aa5468014c65,de,01.03.2025
Hammers of Moradin,CLB,Commander Legends: Battle for Baldur's Gate,25,normal,uncommon,1,69354,e7429a5b-5579-4c4e-89ff-ee7f43db37e4,de,01.03.2025
Arcane Signet,CLB,Commander Legends: Battle for Baldur's Gate,298,normal,uncommon,1,69049,5b245a5b-5a99-4d22-99ef-3f5bf49c3262,de,01.03.2025
"Ganax, Astral Hunter",CLB,Commander Legends: Battle for Baldur's Gate,176,normal,uncommon,1,69188,9f5bb319-29b2-4a7c-82e9-f8b5e47909a1,de,01.03.2025
Armor of Shadows,CLB,Commander Legends: Battle for Baldur's Gate,112,normal,common,1,68947,32f5d5be-777f-4e7b-b18c-ce4a9cedb7d0,de,01.03.2025
Nature's Lore,CLB,Commander Legends: Battle for Baldur's Gate,244,normal,common,1,69022,543d1e79-cac6-455c-9fda-f13c849579d6,de,01.03.2025
Fire Diamond,CLB,Commander Legends: Battle for Baldur's Gate,445,normal,common,1,69129,81fa8865-c600-4d8d-976d-789cd565802e,de,01.03.2025
Duke Ulder Ravengard,CLB,Commander Legends: Battle for Baldur's Gate,272,normal,rare,1,68831,082a8ffc-a052-498f-b457-8d70ea18a943,de,01.03.2025
Agent of the Iron Throne,CLB,Commander Legends: Battle for Baldur's Gate,107,normal,uncommon,2,69046,5a5984d3-1e76-4d97-9373-b59cfa9c38ae,de,01.03.2025
"Oji, the Exquisite Blade",CLB,Commander Legends: Battle for Baldur's Gate,290,normal,uncommon,2,68861,13129e63-558d-415d-87eb-616868205341,de,01.03.2025
Candlekeep Inspiration,CLB,Commander Legends: Battle for Baldur's Gate,59,normal,uncommon,1,68948,33464767-45f3-42b8-8d83-33b090eead93,de,01.03.2025
Bane's Contingency,CLB,Commander Legends: Battle for Baldur's Gate,57,normal,uncommon,1,68884,19f81099-f657-4f7d-84ad-f472ae87d9c5,de,01.03.2025
Sailors' Bane,CLB,Commander Legends: Battle for Baldur's Gate,93,normal,uncommon,1,69310,d175a716-5b69-401b-9902-684a30810288,de,01.03.2025
Cliffgate,CLB,Commander Legends: Battle for Baldur's Gate,350,normal,common,1,69029,557470dc-c594-4b26-81b9-356bedb0c215,de,01.03.2025
"Korlessa, Scale Singer",CLB,Commander Legends: Battle for Baldur's Gate,427,normal,uncommon,1,69198,a453d55e-9a50-4339-ad7c-387f67179fe7,de,01.03.2025
Elder Brain,CLB,Commander Legends: Battle for Baldur's Gate,125,normal,rare,1,67524,b82a13bf-da32-4c12-a9dd-271d8ca45c21,de,01.03.2025
"Baba Lysaga, Night Witch",CLB,Commander Legends: Battle for Baldur's Gate,266,normal,rare,2,68940,2ef42c3f-f22e-4e99-adb0-9e8f8d442347,de,01.03.2025
"Vhal, Candlekeep Researcher",CLB,Commander Legends: Battle for Baldur's Gate,102,normal,uncommon,2,68996,46738fb3-ab5e-486c-b66a-1526ba1cdfa8,de,01.03.2025
Street Urchin,CLB,Commander Legends: Battle for Baldur's Gate,197,normal,uncommon,2,69381,f6d5249c-52b6-4349-adcd-dafdc21f572b,de,01.03.2025
Githzerai Monk,CLB,Commander Legends: Battle for Baldur's Gate,20,normal,uncommon,1,68990,43a088ea-c397-4bdd-8779-59561ff73ec2,de,01.03.2025
Earth Tremor,CLB,Commander Legends: Battle for Baldur's Gate,171,normal,common,1,69243,b5f700c6-7591-481d-b223-21f5b820e831,de,01.03.2025
Circle of the Land Druid,CLB,Commander Legends: Battle for Baldur's Gate,220,normal,common,1,68900,1e84fc74-5b33-423a-82c7-983320fce7a3,de,01.03.2025
"Alora, Merry Thief",CLB,Commander Legends: Battle for Baldur's Gate,381,normal,uncommon,1,69205,a7777a4f-0fc6-4231-b2a4-503f3820c0f6,de,01.03.2025
"Ganax, Astral Hunter",CLB,Commander Legends: Battle for Baldur's Gate,398,normal,uncommon,1,69332,dc3347e3-df90-465d-9346-77d3b4fead10,de,01.03.2025
Altar of Bhaal // Bone Offering,CLB,Commander Legends: Battle for Baldur's Gate,109,normal,rare,1,68958,37bd2e21-b292-4c86-bd01-010d4a1af7b2,de,01.03.2025
Beckoning Will-o'-Wisp,CLB,Commander Legends: Battle for Baldur's Gate,10,normal,uncommon,1,69331,dc02d647-b95b-4442-a924-64a4c94a4e8d,de,01.03.2025
Far Traveler,CLB,Commander Legends: Battle for Baldur's Gate,17,normal,uncommon,1,69294,cabc3688-2362-4757-a5be-087e577c4691,de,01.03.2025
Slaughter the Strong,CLB,Commander Legends: Battle for Baldur's Gate,43,normal,uncommon,1,69084,6c9f8aea-0c9a-4686-b551-35e2a72ef701,de,01.03.2025
Rasaad yn Bashir,CLB,Commander Legends: Battle for Baldur's Gate,37,normal,uncommon,1,69380,f6597ec7-0fc8-4aa5-a8a6-ea5f95f4ce15,de,01.03.2025
Stoneskin,CLB,Commander Legends: Battle for Baldur's Gate,45,normal,uncommon,1,68873,16b9fdaa-9da9-48ff-b271-e6a41aabf073,de,01.03.2025
Ingenious Artillerist,CLB,Commander Legends: Battle for Baldur's Gate,182,normal,common,1,68898,1d8dd6c3-3699-4dd1-a019-fdb569eaf722,de,01.03.2025
"Oji, the Exquisite Blade",CLB,Commander Legends: Battle for Baldur's Gate,436,normal,uncommon,1,69369,f1d41d4f-d2e0-490c-bde0-ce57eb8fda22,de,01.03.2025
Ascend from Avernus,CLB,Commander Legends: Battle for Baldur's Gate,5,normal,rare,1,69082,6b26c05b-f166-40ab-9693-2129b4bf75e9,de,01.03.2025
"Volo, Itinerant Scholar",CLB,Commander Legends: Battle for Baldur's Gate,103,normal,mythic,1,69138,862b6d5e-548f-4765-9d39-08d6115b4012,de,01.03.2025
Moss Diamond,CLB,Commander Legends: Battle for Baldur's Gate,448,normal,common,1,69146,89149fb5-3afd-4da0-9a44-9366feb20804,de,01.03.2025
Lapis Orb of Dragonkind,CLB,Commander Legends: Battle for Baldur's Gate,82,normal,common,1,68921,26ed684b-e3a1-421d-8cfd-c5eee673a3a1,de,01.03.2025
Navigation Orb,CLB,Commander Legends: Battle for Baldur's Gate,329,normal,common,1,69317,d512a77e-2435-4695-9408-df8e17dd1fbd,de,01.03.2025
"Mazzy, Truesword Paladin",CLB,Commander Legends: Battle for Baldur's Gate,283,normal,rare,1,69008,4d79c221-e07a-41e1-b92f-dc057802449c,de,01.03.2025
"Abdel Adrian, Gorion's Ward",CLB,Commander Legends: Battle for Baldur's Gate,2,normal,uncommon,2,68967,396f9198-67b6-45d8-91b4-dc853bff9623,de,01.03.2025
Scion of Halaster,CLB,Commander Legends: Battle for Baldur's Gate,145,normal,common,2,69286,c876f9b3-b4f6-4177-9c43-443ae2a028d0,de,01.03.2025
Feywild Caretaker,CLB,Commander Legends: Battle for Baldur's Gate,69,normal,uncommon,1,69290,c959ab97-0727-4589-bfd9-d78dd8ebd86b,de,01.03.2025
"Cadira, Caller of the Small",CLB,Commander Legends: Battle for Baldur's Gate,269,normal,uncommon,1,69104,75994e0b-b0c7-4b0d-8f48-4be303429bd6,de,01.03.2025
Jade Orb of Dragonkind,CLB,Commander Legends: Battle for Baldur's Gate,236,normal,common,1,68889,1b32bae4-65e4-4bdb-8bc5-b98a5aac1568,de,01.03.2025
Overwhelming Encounter,CLB,Commander Legends: Battle for Baldur's Gate,245,normal,uncommon,1,69064,616c498c-ac7c-4e58-8789-9bde047c2d47,de,01.03.2025
Manifold Key,CLB,Commander Legends: Battle for Baldur's Gate,319,normal,uncommon,1,68852,0f5a15cd-a359-48c9-9280-ce139f1fb061,de,01.03.2025
Noble's Purse,CLB,Commander Legends: Battle for Baldur's Gate,331,normal,uncommon,1,69263,be533558-3b16-4df0-a0ca-faa1ebf2e641,de,01.03.2025
Dragon,TCMM,Commander Masters Tokens,70,normal,common,1,84658,9b3ed483-a6c9-4f12-bd76-e205ffb8afd4,de,01.03.2025
Wizards of Thay,CLB,Commander Legends: Battle for Baldur's Gate,105,normal,rare,1,69168,952e4e6b-fe74-4f3c-95d1-8e043f72072c,de,01.03.2025
"Kagha, Shadow Archdruid",CLB,Commander Legends: Battle for Baldur's Gate,426,normal,uncommon,1,69067,62a8926b-15f5-422b-b6cf-66d71f2c86dc,de,01.03.2025
Fang Dragon // Forktail Sweep,CLB,Commander Legends: Battle for Baldur's Gate,173,normal,common,1,68974,3d74937b-c87f-4894-8f00-36e4d6844ebd,de,01.03.2025
Draconic Lore,CLB,Commander Legends: Battle for Baldur's Gate,64,normal,common,1,69030,557f2aa6-0b82-4f60-9617-610b613c2a48,de,01.03.2025
Ghost Lantern // Bind Spirit,CLB,Commander Legends: Battle for Baldur's Gate,128,normal,uncommon,1,69371,f2bde2d6-7c2a-4566-a45a-ccdbbed039b7,de,01.03.2025
Skullwinder,CLB,Commander Legends: Battle for Baldur's Gate,256,normal,uncommon,1,69167,94d406ed-bf60-4adc-9721-e64d1313f6b7,de,01.03.2025
Treasure,TCLB,Battle for Baldur's Gate Tokens,17,normal,common,1,69564,770b988d-4f31-4746-8c23-4ed8d9a6b393,de,01.03.2025
Faerie Dragon,TCLB,Battle for Baldur's Gate Tokens,6,normal,common,2,69558,6f1eb498-8496-4234-8e87-78dc3f647534,de,01.03.2025
